cve_periodo,cve_institucion,cve_estado,cve_TEC,dat_id_credito_met_cnbv,dat_rfc,dat_responsabilidad_total
201611,40012,23,4,5533,40,15767835286
201611,40156,9,2,16,14,239140310
201611,40059,9,3,29,23,267754725
201611,40014,24,4,345,21,2318630235
201611,40112,27,3,148,1,11260921
201611,40002,15,3,156,100,943875281
201611,40131,17,1,86,83,2584069
201611,40002,16,2,1276,1035,733339407
201611,40030,4,1,2,1,712508
201611,40147,7,2,7,3,14414396
201611,40012,30,1,6774,5113,2145879336
201611,40133,15,1,22,18,64741371
201611,40012,32,2,347,165,256104210
201611,40036,7,4,5,5,362370
201611,40110,24,4,2,1,287101272
201611,40014,28,4,187,26,2056756295
201611,40062,14,4,23,8,169017681
201611,40143,4,1,1,1,4316118
201611,40127,11,4,1,1,279500000
201611,40012,29,2,72,51,51823569
201611,40012,4,4,44,14,1406295273
201611,40044,3,3,1,1,45149219
201611,40002,14,4,286,121,9122417279
201611,40002,17,1,188,157,200626640
201611,40072,3,1,495,360,106211711
201611,40002,30,4,217,55,4764656871
201611,40030,18,3,24,4,22980820
201611,40138,24,2,105,8,12823372
201611,40138,4,2,2,2,21503324
201611,40021,22,4,178,18,1303185640
201611,40131,21,4,1,1,19786
201611,40133,21,2,6,5,33575031
201611,40108,11,2,3,3,69844696
201611,40044,21,4,28,16,3151956336
201611,40136,4,4,3,2,138349881
201611,40002,1,4,16,10,921408521
201611,40132,23,1,1,1,5008244
201611,40037,27,1,1,1,9044344
201611,40133,1,2,3,3,7293443
201611,40108,9,4,12,10,3153873126
201611,40044,23,2,31,18,114697462
201611,40152,15,4,2,1,59418245
201611,40062,19,2,2140,756,1578298410
201611,40143,7,1,1,1,616259
201611,40059,32,4,1,1,90516816
201611,40133,8,2,1,1,831518
201611,40136,11,4,9,6,234575389
201611,40112,32,4,4,2,192979008
201611,40072,19,1,3635,2678,1209796269
201611,40147,11,1,6,5,3731179
201611,40030,9,2,1693,459,1672887127
201611,40138,9,4,559,8,301812956
201611,40036,14,3,2,2,313780
201611,40133,9,1,79,53,157928394
201611,40156,5,4,3,3,90340932
201611,40132,7,4,1,1,6094008
201611,40138,11,2,40,3,10679713
201611,40021,32,1,381,107,18838983
201611,40132,9,2,133,78,479051023
201611,40128,11,1,2,1,3784331
201611,40132,9,4,231,42,8840941228
201611,40030,28,2,272,75,256509603
201611,40030,22,5,8,1,307512632
201611,40133,9,3,4,3,57162620
201611,40030,23,4,2,2,50166690
201611,40030,25,2,1281,287,1078454107
201611,40042,32,3,1,1,22170585
201611,40062,15,2,305,128,175292431
201611,40030,1,3,100,16,207469128
201611,40102,2,2,1,1,4017173
201611,40133,8,4,2,2,12196942
201611,40030,26,1,291,113,195212884
201611,40036,9,1,2706,2246,653669413
201611,40036,6,4,1,1,33637
201611,40037,9,2,16,14,220583320
201611,40036,5,2,58,48,10462110
201611,40058,7,1,8,4,933219
201611,40042,30,2,1,1,5357352
201611,40137,15,1,2,2,18370345
201611,40036,29,4,1,1,45357
201611,40106,21,1,1,1,10212656
201611,40102,22,4,2,1,58219003
201611,40131,11,4,1,1,8095
201611,40030,31,3,2,1,10041221
201611,40058,8,1,579,445,385106668
201611,40131,14,1,241,209,24343961
201611,40014,22,4,224,33,3152005024
201611,40044,8,1,23,19,142210099
201611,40012,26,2,695,303,818271762
201611,40012,27,1,2374,1640,740558082
201611,40147,4,2,1,1,5395751
201611,40133,12,1,1,1,374670
201611,40145,5,3,1,1,5001330
201611,40059,8,2,2,2,11869546
201611,40136,15,3,7,5,111291630
201611,40060,26,2,1,1,4297499
201611,40143,9,4,79,35,2294532672
201611,40145,15,4,2,2,20894611
201611,5,7,4,361,59,2810194899
201611,40072,16,2,554,302,588600299
201611,40132,21,1,9,8,29728098
201611,40147,16,1,4,3,966753
201611,40072,14,4,452,136,5002981571
201611,5,3,2,1578,789,903585647
201611,40030,28,4,35,12,699242405
201611,40002,9,1,4015,3249,4133759220
201611,5,30,1,13630,8969,5414585354
201611,5,1,4,2866,61,8318590010
201611,40112,2,4,4,3,2051550
201611,40132,20,2,2,1,1370588
201611,40133,22,4,2,1,20503865
201611,40131,1,1,15,15,264203
201611,5,2,1,10806,7104,4041348958
201611,40113,30,4,8,6,92821588
201611,40059,19,4,27,19,644158529
201611,40113,16,1,71,53,91074864
201611,40030,19,4,584,108,7488136363
201611,40014,18,3,13,8,51652342
201611,40036,27,2,64,56,12392878
201611,40072,7,2,627,400,533096826
201611,40128,14,4,40,8,274892222
201611,40154,25,4,6,6,196723695
201611,40110,9,4,13,11,2899363077
201611,40014,26,1,1445,1067,1058209282
201611,40112,11,1,1,1,1006834
201611,40113,11,4,12,6,624870219
201611,40150,16,1,3,3,5513746
201611,40147,18,2,6,2,99326
201611,40152,24,3,5,3,25547021
201611,40150,12,2,2,1,10503407
201611,40154,31,1,1,1,387713
201611,40154,28,4,7,1,45522007
201611,40044,1,3,9,4,58029386
201611,40012,21,5,4,1,223991604
201611,40132,17,2,8,4,23009683
201611,40136,28,1,5,3,7951212
201611,40062,25,4,1,1,200000
201611,40058,19,1,6642,4677,3008947179
201611,40102,23,1,1,1,9022568
201611,40062,26,3,9,2,3480657
201611,40138,31,3,3,1,42106455
201611,40102,11,4,1,1,12500000
201611,40131,9,4,30,5,766846915
201611,40137,14,1,6,6,17306473
201611,40106,9,2,4,2,54013862
201611,5,14,4,17122,516,64553109123
201611,40002,23,3,17,9,111001744
201611,40131,11,2,11,7,702366
201611,5,16,2,5943,2166,4948881438
201611,40147,2,2,3,2,2798805
201611,40014,28,2,650,412,913409753
201611,40072,28,2,1215,643,1100396169
201611,40044,4,3,3,1,44208809
201611,40113,23,1,19,17,28779992
201611,5,18,2,1411,477,909832501
201611,40030,32,3,19,4,32350054
201611,40036,19,2,121,81,96237294
201611,40021,999,2,128,10,7936876
201611,40044,12,1,5,3,1238796
201611,40012,30,2,1010,448,724162552
201611,40113,20,4,3,1,66037215
201611,40030,13,2,173,53,147621280
201611,40002,32,1,74,63,37635781
201611,40014,26,4,270,42,1769745978
201611,40072,25,5,12,1,734833179
201611,40143,19,2,2,2,1681798
201611,40147,25,3,3,2,31322674
201611,40156,24,4,1,1,5027879
201611,40147,21,1,23,13,22927754
201611,40062,999,2,1,1,9000000
201611,40036,28,2,41,33,9754872
201611,40036,27,3,3,2,14135668
201611,40147,20,2,3,1,2754746
201611,40145,24,3,1,1,15003781
201611,40072,4,3,16,8,42397422
201611,40021,17,3,9,2,4892062
201611,40143,15,3,3,3,40680496
201611,40112,16,4,4,2,292230360
201611,5,24,1,7190,4344,2817315575
201611,40014,5,4,110,38,3707348038
201611,40102,13,4,3,2,103004260
201611,5,22,3,806,88,1488866275
201611,40128,17,2,3,1,11688617
201611,40150,14,4,21,9,132401619
201611,40012,10,1,3127,1174,533683946
201611,40072,30,2,678,381,694952930
201611,40072,26,3,47,23,186261718
201611,40072,31,1,655,482,304306846
201611,40150,16,2,4,3,25005219
201611,40002,2,1,393,315,365547810
201611,40138,30,3,8,4,83924678
201611,40072,5,1,1261,932,405313542
201611,40062,9,4,76,17,655183279
201611,40072,24,1,878,686,295573542
201611,40014,1,4,110,12,683414973
201611,40147,32,1,5,1,3131022
201611,40014,4,1,315,263,183826936
201611,40036,32,2,10,9,950924
201611,40143,5,1,1,1,64187
201611,40044,27,2,6,3,34254701
201611,40156,15,1,3,3,35788963
201611,40112,5,3,16,1,14154531
201611,40152,19,1,121,80,564973696
201611,5,4,3,116,18,331466888
201611,40102,21,2,1,1,4012700
201611,40044,10,2,8,5,48690409
201611,40021,3,4,10,4,243386535
201611,40021,4,3,56,3,12563288
201611,40106,15,4,3,3,87751645
201611,40021,6,1,313,140,27956227
201611,40021,32,4,5,1,50178196
201611,40002,19,2,2252,1857,2302710666
201611,5,17,2,2060,937,1707320201
201611,40113,29,1,10,10,7442644
201611,40138,21,1,43,1,71532
201611,40112,24,3,2,1,8209320
201611,40112,3,4,6,1,656519702
201611,40112,5,2,5,2,20049067
201611,40133,16,3,1,1,10021278
201611,40059,15,1,5,4,45570118
201611,40030,999,2,1,1,1005560
201611,40150,8,4,4,2,22319425
201611,40021,6,4,1673,6,586255034
201611,40113,6,1,4,3,5256783
201611,40113,28,2,114,96,274498418
201611,40138,19,3,9,7,111533218
201611,5,11,2,13827,3709,10252806160
201611,40113,4,3,8,4,42088857
201611,40136,22,2,2,2,2121351
201611,5,13,3,126,31,469622449
201611,40150,9,3,15,7,138976241
201611,40036,26,2,121,92,38430923
201611,40132,17,1,1,1,2399440
201611,40150,9,4,24,13,233601489
201611,40136,15,4,14,13,368651680
201611,40062,11,4,3,2,32700000
201611,40060,22,2,3,2,3422247
201611,40044,25,1,9,6,8418474
201611,40154,26,2,11,8,91974755
201611,40021,24,3,143,2,10300194
201611,40136,18,1,1,1,141712
201611,40002,16,1,455,362,312660595
201611,40021,20,1,966,354,62999494
201611,40138,19,1,476,13,89377100
201611,40002,13,1,229,197,162488015
201611,40002,13,4,10,6,609339038
201611,40036,24,4,52,12,641392880
201611,40002,14,3,143,88,949484210
201611,40044,22,4,29,11,1337611048
201611,40062,5,4,25,11,1362477969
201611,40112,30,4,43,2,239464449
201611,40062,13,2,11,5,14910431
201611,40131,7,1,15,14,305159
201611,40131,5,3,8,3,23922107
201611,40002,26,2,1187,999,1190369914
201611,40072,15,4,247,107,8499355104
201611,40021,26,3,104,15,77678427
201611,40058,29,2,2,1,1053248
201611,40021,28,4,721,23,2065277940
201611,40156,1,4,1,1,20073147
201611,40156,5,3,1,1,35165984
201611,40002,18,4,4,1,168634450
201611,40058,27,4,5,2,60389466
201611,40138,5,4,2,1,93271292
201611,40113,31,4,7,4,272368143
201611,40136,9,2,46,41,220280116
201611,40002,21,4,119,41,5708237203
201611,40112,25,1,1,1,8648713
201611,40143,23,4,3,2,305357901
201611,40133,5,1,4,3,11197753
201611,40102,28,2,2,1,32984792
201611,40002,25,3,44,34,381953191
201611,40106,22,4,5,3,239587241
201611,40136,28,2,3,3,379174
201611,40136,1,3,1,1,22906
201611,40062,26,1,79,34,13612597
201611,40036,16,4,7,7,234446
201611,40113,18,1,64,64,20912503
201611,40042,8,5,1,1,226640313
201611,40154,28,2,158,146,66464806
201611,40062,6,1,139,58,46332338
201611,40154,32,1,2,2,1999489
201611,40147,22,2,13,3,51697728
201611,40042,17,2,2,2,17020876
201611,40138,25,3,2,1,22766123
201611,40062,5,2,292,102,108560099
201611,40044,14,1,56,42,109463083
201611,40030,11,3,781,125,1147446842
201611,40132,22,4,12,2,701074946
201611,40060,9,4,47,11,491934993
201611,40037,20,1,1,1,6
201611,40128,32,2,1,1,11720365
201611,40012,11,2,1285,669,1054232960
201611,40136,11,2,2,2,38960
201611,40136,9,4,53,35,2627540012
201611,40036,18,4,2,2,99490
201611,40143,19,4,1,1,112594454
201611,40133,7,1,3,2,25099149
201611,40132,8,1,2,1,7622954
201611,40145,25,4,2,1,38341533
201611,40021,8,4,1388,31,2073812572
201611,40154,11,2,12,10,13345160
201611,40012,10,3,26,18,158330923
201611,40152,9,2,14,9,54828253
201611,40113,28,3,12,8,52281937
201611,40030,9,4,1027,141,15197893876
201611,40150,3,4,5,2,17084234
201611,40137,11,1,2,2,2175463
201611,40036,15,4,251,31,4206135119
201611,40113,27,4,5,3,255989053
201611,40030,13,3,22,5,64916117
201611,40138,1,4,3,2,31290461
201611,40147,5,2,2,1,3723755
201611,40133,4,1,1,1,142386
201611,40143,30,2,2,1,603518
201611,40021,13,2,131,62,38951802
201611,40014,7,4,16,10,99363243
201611,40060,31,2,7,6,22366156
201611,40072,25,1,1344,1022,438797262
201611,5,14,5,18,4,557980210
201611,40072,16,1,517,406,164335288
201611,40002,17,4,22,12,689019771
201611,40150,8,1,4,2,16804407
201611,40072,14,3,287,150,849815934
201611,40072,15,2,2188,1417,1847271067
201611,5,16,3,989,77,1205758513
201611,40044,11,1,20,15,42717221
201611,40133,18,1,1,1,452415
201611,40113,9,1,105,83,425642981
201611,5,9,4,70435,1764,6.09314E+11
201611,5,11,5,1,1,0
201611,5,15,1,34175,22745,12536683219
201611,40036,12,2,13,11,503567
201611,40113,7,3,6,2,54117715
201611,40036,10,4,1,1,41882
201611,40132,16,4,36,3,1956475156
201611,40072,21,2,752,496,765681206
201611,40036,7,1,136,118,10783377
201611,40036,3,5,1,1,217667832
201611,40133,15,4,13,6,458767487
201611,40059,14,2,14,9,97388664
201611,40036,5,3,7,3,29751734
201611,40036,6,2,18,13,3314132
201611,40036,4,4,14,4,1324622458
201611,40002,22,2,1181,956,939591459
201611,5,10,3,206,57,644184241
201611,5,8,5,12,5,1266488595
201611,40072,19,4,769,225,32617522542
201611,5,24,2,3773,1505,3455788930
201611,40113,14,3,19,16,88358082
201611,40058,21,1,59,44,46970964
201611,40012,20,1,2222,1584,522002317
201611,40133,30,2,3,3,5452782
201611,40021,14,3,1234,44,371506823
201611,40110,14,4,2,2,19002576
201611,40014,18,1,438,333,250513640
201611,40002,7,1,368,288,221978288
201611,40014,16,3,59,20,109644964
201611,40062,8,3,6,4,18367564
201611,40150,19,3,9,4,61251506
201611,40102,14,2,7,4,43176548
201611,40059,21,2,1,1,30105473
201611,40012,19,2,2126,1081,1925056452
201611,40113,15,2,49,43,212824298
201611,40152,25,4,26,1,64633118
201611,40062,6,2,104,41,42778255
201611,40012,18,3,245,10,92850648
201611,40021,19,4,31390,61,12492409488
201611,40021,13,4,137,7,556073603
201611,40133,31,1,5,5,3015691
201611,40012,999,3,4,2,2595151
201611,40030,2,4,37,7,117659757
201611,40002,25,2,1635,1331,1551143063
201611,40152,5,2,6,3,34652508
201611,40108,24,4,3,2,382428757
201611,40058,6,4,3,2,12594922
201611,40030,6,3,25,6,75962203
201611,40059,7,4,1,1,28111097
201611,40030,5,1,311,86,105561919
201611,40030,8,1,207,98,212700018
201611,40036,13,2,28,21,4220461
201611,40143,21,1,5,5,584146
201611,40030,4,2,8,2,8688255
201611,40154,5,4,2,2,101072463
201611,40036,11,4,87,15,1256674535
201611,40036,14,1,538,483,70236598
201611,40062,15,4,17,5,114212115
201611,40147,25,1,125,117,77661818
201611,40062,16,3,5,3,39417491
201611,40002,3,4,7,6,16857336
201611,40072,20,4,15,8,59844438
201611,40156,30,2,1,1,10018611
201611,5,14,3,4111,387,6083922171
201611,40058,24,4,42,13,724085910
201611,40012,13,2,535,252,332125216
201611,40131,30,1,382,375,6256669
201611,40060,13,4,2,1,21330953
201611,40042,13,4,2,2,224582512
201611,40002,30,1,581,482,531555999
201611,40036,22,2,59,50,29518583
201611,40036,20,4,7,6,427211
201611,40012,11,4,17433,69,5289745269
201611,40037,21,4,3,2,3470038941
201611,40058,24,1,264,188,181141946
201611,40058,27,1,4,4,466011
201611,40044,18,1,5,5,1028769
201611,40059,22,4,6,4,96587584
201611,40062,27,4,4,2,104120448
201611,40044,7,3,2,1,36041341
201611,40014,31,2,404,240,564570669
201611,40044,8,2,40,29,350274791
201611,40012,1,2,356,171,322351387
201611,40030,8,4,187,17,563527052
201611,40012,2,1,5755,4299,1632564946
201611,40021,3,2,139,61,53091961
201611,40059,15,2,15,10,112717184
201611,5,22,1,9186,5891,3808939839
201611,40058,10,3,16,9,56936378
201611,40102,25,3,1,1,30471073
201611,40036,14,4,41,20,574562181
201611,40132,31,3,10,4,51606613
201611,5,21,2,5652,2359,5564619250
201611,40058,15,1,277,210,283224827
201611,40058,9,4,194,101,5012298535
201611,40021,10,4,30,6,114838136
201611,40036,17,1,160,150,26233615
201611,40014,30,3,142,60,495951996
201611,40044,14,4,75,42,2947538586
201611,40136,29,4,2,1,80546887
201611,40021,11,2,640,198,359297624
201611,40133,27,1,1,1,111492
201611,5,27,1,5061,3207,1997463751
201611,5,25,3,1630,144,2477666518
201611,40072,999,3,1,1,22118334
201611,40136,31,2,3,3,8572146
201611,5,24,4,3667,95,13531834509
201611,40058,15,3,32,17,165194402
201611,40072,1,2,418,246,385780242
201611,40058,16,2,123,67,118507666
201611,40059,23,2,5,3,28606707
201611,40059,24,1,1,1,229816
201611,40058,22,2,88,54,254084684
201611,40112,999,4,7,3,1212855170
201611,40147,22,1,4,1,1906446
201611,40044,27,3,3,2,44742257
201611,40072,5,4,119,45,1916933512
201611,40012,22,1,5405,4060,1643116017
201611,40072,8,1,895,644,461741774
201611,40021,23,2,258,155,123838941
201611,40030,22,1,529,116,441452930
201611,40042,27,1,2,1,1799296
201611,40143,17,2,1,1,214848
201611,40044,29,1,2,2,2631577
201611,40002,17,2,667,555,426063081
201611,40154,22,1,2,1,68828
201611,40012,21,2,1379,537,917653951
201611,40156,14,3,3,3,52230839
201611,40036,25,4,22,9,830040163
201611,40143,15,4,4,3,50947265
201611,40147,3,1,1,1,2321280
201611,40133,9,2,32,20,144466001
201611,40030,14,1,2021,483,1056894902
201611,40044,9,4,239,161,24413487951
201611,40102,9,1,20,17,131727313
201611,40113,19,4,40,31,961599855
201611,40072,5,2,1296,701,1004834108
201611,40030,23,1,2,1,11662129
201611,40150,19,2,4,2,27714475
201611,40113,11,1,13,12,10809946
201611,40014,14,4,1010,145,9144673160
201611,40021,30,1,1336,541,93809652
201611,40113,9,3,62,40,409982877
201611,40042,21,4,1,1,132602414
201611,40058,6,1,20,12,15914392
201611,40072,8,4,229,54,3173675922
201611,40014,17,1,736,543,491399363
201611,40021,29,2,332,26,22748990
201611,40042,32,2,8,6,27660277
201611,40059,5,3,2,1,20185352
201611,40036,7,2,36,25,3639596
201611,40012,17,3,64,12,85373119
201611,40037,7,3,2,1,1613238
201611,40058,3,4,4,1,31650854
201611,40106,999,1,1,1,945450
201611,40059,14,1,3,3,41107669
201611,40059,14,4,22,15,608064618
201611,40014,3,2,115,72,112252661
201611,5,23,4,6220,108,37565200440
201611,40058,16,1,167,127,140166663
201611,40102,9,3,25,19,162592627
201611,40113,4,4,15,8,565047629
201611,40002,19,4,331,129,30964776182
201611,40072,11,3,81,44,240055829
201611,40112,7,1,4,1,5539185
201611,40044,28,1,13,10,7802758
201611,40021,29,1,249,122,22069452
201611,40030,27,1,28,15,70034672
201611,40002,21,2,1445,1161,1371198054
201611,5,3,4,326,33,5913472046
201611,40143,14,1,5,4,6727498
201611,40156,14,2,1,1,5028712
201611,40060,19,2,1,1,179203
201611,40072,13,1,188,167,95272527
201611,40042,23,4,1,1,762891077
201611,40112,1,4,15,4,380120641
201611,40021,28,2,878,243,186932395
201611,40113,9,2,205,150,861942288
201611,40036,2,3,3,2,712537
201611,40072,25,3,123,53,251242682
201611,5,23,1,4680,2856,1998958020
201611,40012,8,2,691,407,622507569
201611,40110,19,1,1,1,32132804
201611,5,20,4,546,31,2440412092
201611,5,22,2,4304,1816,4307262055
201611,5,21,3,992,117,2000288501
201611,40154,15,1,1,1,10003495
201611,40059,22,2,7,6,92120061
201611,40014,5,3,73,39,318612021
201611,40002,31,1,221,178,191675392
201611,40044,11,3,16,10,171068197
201611,40012,7,3,250,24,120578190
201611,40156,9,1,11,11,145016201
201611,5,25,5,15,3,4885031395
201611,40154,16,3,3,2,16401643
201611,40127,9,4,11,9,7242335098
201611,40138,19,4,290,7,293916345
201611,40136,24,1,1,1,13926
201611,40113,13,1,6,5,9584294
201611,5,27,3,380,59,807772509
201611,5,26,4,2531,157,18612153392
201611,5,32,4,77,26,1453134731
201611,5,29,1,1977,1353,693103308
201611,40108,1,2,2,2,14109048
201611,40044,22,1,19,14,77942901
201611,40127,15,4,1,1,1145299999
201611,40062,27,1,8,5,3628799
201611,40137,5,3,2,1,6743969
201611,40112,16,2,2,2,7057866
201611,40138,4,3,2,1,11225474
201611,40062,26,2,66,21,28296554
201611,40152,9,1,24,10,70320377
201611,40131,5,1,364,351,17529806
201611,40150,30,2,5,4,19499586
201611,40102,24,1,1,1,5022861
201611,40012,2,4,2808,48,3634453189
201611,40060,13,1,3,1,7332357
201611,40154,10,2,4,4,5550491
201611,40113,5,1,30,27,28541296
201611,40145,32,4,5,1,74951825
201611,40152,11,4,3,1,93893984
201611,40150,2,3,3,1,27618021
201611,40058,9,2,722,423,2177619393
201611,40012,26,1,4481,3050,1367497520
201611,40154,14,3,1,1,7251928
201611,40037,9,5,6,5,1850649530
201611,40014,24,1,773,568,466003482
201611,40108,1,3,1,1,2921262
201611,40143,29,1,1,1,937775
201611,40145,9,1,16,13,48568776
201611,40012,25,2,1195,346,919487221
201611,40154,16,1,32,22,60886184
201611,40058,10,1,91,66,67379544
201611,40072,8,5,3,3,494112896
201611,40014,22,3,123,21,341247291
201611,40072,13,3,27,12,131880993
201611,40147,32,2,5,2,11485730
201611,40154,18,2,2,2,4200170
201611,40044,2,4,60,31,3600185676
201611,40012,5,3,419,32,367300016
201611,40138,16,3,1,1,4817460
201611,40154,21,3,1,1,4017189
201611,40132,15,2,37,22,65628929
201611,40036,10,1,97,88,12548048
201611,40014,4,2,92,66,138730914
201611,40128,12,4,6,2,40104817
201611,40128,14,2,14,5,31916195
201611,40030,1,4,178,14,885549496
201611,40044,5,1,16,13,138366919
201611,40021,3,1,326,118,19278618
201611,40127,14,1,2,2,246315
201611,40014,29,3,10,5,42094983
201611,40060,9,1,31,20,91466486
201611,40147,8,1,1,1,11300
201611,40036,9,2,771,532,937466026
201611,40062,16,2,302,82,86472730
201611,40014,25,4,552,61,5344551438
201611,40036,8,3,11,3,41562733
201611,40042,30,3,1,1,2500595
201611,40136,19,2,12,12,33887618
201611,40154,22,2,1,1,378498
201611,40113,31,2,50,40,195112245
201611,40062,23,1,1,1,509514
201611,40131,16,2,7,7,229431
201611,40037,9,3,1,1,11442407
201611,40012,30,4,1483,52,3849735987
201611,40021,1,3,17,6,75137201
201611,40128,15,1,5,4,14574634
201611,40072,9,2,5451,3671,5159092966
201611,40150,12,1,1,1,4486113
201611,40021,19,2,1635,557,504445460
201611,40036,27,1,441,392,29668558
201611,40138,15,2,332,4,6453938
201611,40002,12,2,470,385,202662549
201611,40058,24,2,134,92,279649088
201611,40136,21,1,4,4,32302704
201611,40131,15,1,561,540,9118014
201611,40030,18,4,38,1,194292716
201611,40058,23,3,4,3,23540382
201611,40062,8,1,182,73,51295530
201611,40030,20,2,17,3,2903679
201611,40058,1,2,122,71,255689317
201611,40062,12,3,1,1,239935
201611,40132,14,1,27,16,143530285
201611,40060,23,1,17,8,30418591
201611,40133,13,1,5,4,1914931
201611,40131,17,2,1,1,12124
201611,40133,16,1,4,4,3485040
201611,40044,24,2,10,5,30631564
201611,40137,16,2,1,1,2704767
201611,40062,7,2,1,1,125438
201611,40137,19,2,1,1,3909389
201611,40072,8,3,107,43,259743037
201611,40152,25,1,1,1,4257320
201611,40044,30,2,36,28,279676975
201611,40002,24,1,206,172,102738774
201611,40136,26,4,1,1,40206666
201611,40113,30,1,145,140,125825388
201611,40030,12,1,86,24,27716161
201611,40014,8,3,82,40,432093496
201611,40072,27,4,45,7,861177859
201611,40136,9,1,37,37,64322289
201611,40062,24,2,57,21,14916236
201611,40150,31,2,12,6,50841859
201611,40030,14,2,3297,623,2187803853
201611,40002,20,1,247,199,124518232
201611,5,18,1,13069,5311,983629631
201611,5,15,4,14162,441,80475940785
201611,40030,6,2,217,64,223601919
201611,40131,19,2,282,165,406264725
201611,40014,32,3,19,10,46262264
201611,40150,6,4,2,1,9702768
201611,40044,23,3,4,2,39777741
201611,40150,9,1,43,27,194119841
201611,40030,21,1,246,54,184978005
201611,40058,2,1,529,406,285033382
201611,40133,14,3,3,3,28110459
201611,40060,23,4,3,2,108071116
201611,40062,30,4,1,1,5038864
201611,40036,25,2,62,51,30175616
201611,40154,11,4,1,1,2161391
201611,40152,9,4,14,9,409846649
201611,40102,25,4,1,1,15179714
201611,40150,14,1,10,6,55163099
201611,40058,6,2,12,9,52673755
201611,40136,16,1,1,1,5040036
201611,40145,9,4,94,13,355418480
201611,40152,14,2,2,1,14486657
201611,5,7,3,445,56,785528124
201611,40030,29,2,11,5,12013932
201611,40058,10,2,102,52,186725249
201611,40154,15,3,7,2,46408909
201611,40014,24,2,361,211,641489183
201611,40154,16,2,63,46,146487355
201611,40030,30,4,92,15,929387804
201611,40014,1,2,166,112,263502234
201611,40030,27,4,35,2,174075534
201611,5,9,1,117948,70877,56083308585
201611,40132,18,4,3,1,50814368
201611,40113,5,4,5,4,237499766
201611,40131,22,1,35,33,585872
201611,40113,8,1,182,146,383741493
201611,40131,19,4,51,17,1513740675
201611,40060,25,3,1,1,32979371
201611,40131,21,2,2,2,40604
